sheet6_wave_113,0
sheet6_wave_114,0
sheet6_wave_115,0
sheet6_wave_116,0
sheet6_wave_117,0
sheet6_wave_118,0
sheet6_wave_119,0
sheet6_wave_120,1
sheet6_wave_121,0
sheet6_wave_122,1
sheet6_wave_123,0
sheet6_wave_124,0
sheet6_wave_125,0
sheet6_wave_126,0
sheet6_wave_127,1
sheet6_wave_128,0
sheet6_wave_129,0
sheet6_wave_130,0
sheet6_wave_133,2
sheet6_wave_134,0
sheet6_wave_135,0
sheet6_wave_136,0
sheet6_wave_137,0
